ID,Product Name,Product Description,Price,Availability,Color,Img Path,Product Link
EET24143,Classic Kurta,Printed | Cambric,2490,In Stock,MULTI,images\EET24143,https://pk.khaadi.com/classic-kurta-eet24143-1001790550.html
EKT231023,Side Open Long Kameez,Yarn Dyed Embroidered | Raw Silk,20990,In Stock,MAROON,images\EKT231023,https://pk.khaadi.com/side-open-long-kameez-ekt231023-1001788500.html
EKT231025,Classic Kameez,Yarn Dyed Embroidered | Cotton Net,27990,In Stock,OFF-WHITE,images\EKT231025,https://pk.khaadi.com/classic-kameez-ekt231025-1001788520.html
EKT231023B,Flared Pants,Yarn Dyed Embroidered | Raw Silk,6990,In Stock,RED,images\EKT231023B,https://pk.khaadi.com/flared-pants-ekt231023b-1001788465.html
EKS231012,Dupatta,Yarn Dyed Embroidered | Cotton Net,7990,In Stock,RED,images\EKS231012,https://pk.khaadi.com/dupatta-eks231012-1001788490.html
EKB231011,Narrow Culottes,Yarn Dyed Embroidered | Raw Silk,7990,In Stock,OFF-WHITE,images\EKB231011,https://pk.khaadi.com/narrow-culottes-ekb231011-1001788481.html
EKT231022,Front Open Kameez,Yarn Dyed Embroidered | Raw Silk,29990,In Stock,BLUE,images\EKT231022,https://pk.khaadi.com/front-open-kameez-ekt231022-1001788528.html
EKT231028,Front Open Kameez,Yarn Dyed Embroidered | Cotton Net,27990,In Stock,GREEN,images\EKT231028,https://pk.khaadi.com/front-open-kameez-ekt231028-1001788524.html
EKT231024,Classic Kameez,Yarn Dyed Embroidered | Cotton Net,24990,In Stock,PINK,images\EKT231024,https://pk.khaadi.com/classic-kameez-ekt231024-1001788512.html
EKT231021,Classic Kameez,Yarn Dyed Embroidered | Cotton Net,24990,In Stock,YELLOW,images\EKT231021,https://pk.khaadi.com/classic-kameez-ekt231021-1001788508.html
EKS231011,Dupatta,Yarn Dyed Embroidered | Cotton Net,12990,In Stock,OFF-White,images\EKS231011,https://pk.khaadi.com/dupatta-eks231011-1001788495.html
EKT231021S,Dupatta,Yarn Dyed Embroidered | Cotton Net,12990,In Stock,YELLOW,images\EKT231021S,https://pk.khaadi.com/dupatta-ekt231021s-1001788494.html
EKS231011S,Dupatta,Yarn Dyed Embroidered | Cotton Net,9990,In Stock,OFF-White,images\EKS231011S,https://pk.khaadi.com/dupatta-eks231011s-1001788492.html
EKT22322,Flared Kurta,Dyed Embroidered | Viscose Oak Silk,34990,In Stock,BLACK,images\EKT22322,https://pk.khaadi.com/flared-kurta-ekt22322-1001789283.html
EKB22310,Flared Pants,Dyed Embroidered | Viscose Oak Silk,8990,In Stock,BLACK,images\EKB22310,https://pk.khaadi.com/flared-pants-ekb22310-1001789260.html
EKT22324,Classic Kameez,Dyed Embroidered | Viscose Oak Silk,24990,In Stock,GREEN,images\EKT22324,https://pk.khaadi.com/classic-kameez-ekt22324-1001786758.html
EKB22312,Straight Pants,Dyed Embroidered | Viscose Oak Silk,5990,In Stock,PINK,images\EKB22312,https://pk.khaadi.com/straight-pants-ekb22312-1001789256.html
EKB22309,Narrow Culottes,Dyed Embroidered | Viscose Oak Silk,5990,In Stock,GREEN,images\EKB22309,https://pk.khaadi.com/narrow-culottes-ekb22309-1001786750.html
EKT22323,Classic Kameez,Dyed Embroidered | Viscose Oak Silk,29990,In Stock,PINK,images\EKT22323,https://pk.khaadi.com/classic-kameez-ekt22323-1001789274.html
EKT22319,Classic Kurta,Printed Embroidered | Viscose Oak Silk,19990,In Stock,GREEN,images\EKT22319,https://pk.khaadi.com/classic-kurta-ekt22319-1001789266.html
EKT22318,Classic Kurta,Printed Embroidered | Viscose Oak Silk,24990,In Stock,BLACK,images\EKT22318,https://pk.khaadi.com/classic-kurta-ekt22318-1001789270.html
EKT22317,Flared Kameez,Printed Embroidered | Viscose Oak Silk,39990,In Stock,MULTI,images\EKT22317,https://pk.khaadi.com/flared-kameez-ekt22317-1001789286.html
EKT22320,Classic Kameez,Dyed Embroidered | Viscose Oak Silk,29990,In Stock,MUSTARD,images\EKT22320,https://pk.khaadi.com/classic-kameez-ekt22320-1001786762.html
EKT22320B,Narrow Culottes,Dyed Embroidered | Viscose Oak Silk,5990,In Stock,MUSTARD,images\EKT22320B,https://pk.khaadi.com/narrow-culottes-ekt22320b-1001786756.html
EET235136,Kali Kurta,Printed Embroidered | Dobby,4190,In Stock,PINK,images\EET235136,https://pk.khaadi.com/kali-kurta-eet235136-1001789981.html
EET235135,Kali Kurta,Dyed Embroidered | Dobby,3990,In Stock,NAVY,images\EET235135,https://pk.khaadi.com/kali-kurta-eet235135-1001788567.html
EEB23590,Straight Pants,Dyed | Dobby,1990,In Stock,NAVY,images\EEB23590,https://pk.khaadi.com/straight-pants-eeb23590-1001788549.html
EET235134,Flared Kameez,Printed Embroidered | Dobby,3990,In Stock,PURPLE,images\EET235134,https://pk.khaadi.com/flared-kameez-eet235134-1001791385.html
EET235129,Kali Kurta,Printed Embroidered | Dobby,3990,In Stock,YELLOW,images\EET235129,https://pk.khaadi.com/kali-kurta-eet235129-1001789976.html
EEB23591,Narrow Culottes,Printed | Dobby,1990,In Stock,PINK,images\EEB23591,https://pk.khaadi.com/narrow-culottes-eeb23591-1001789912.html
EEB23586,Narrow Culottes,Printed | Dobby,1990,In Stock,YELLOW,images\EEB23586,https://pk.khaadi.com/narrow-culottes-eeb23586-1001789907.html
EET235139,Flared Kameez,Dyed Embroidered | Dobby,4190,In Stock,OFF-WHITE,images\EET235139,https://pk.khaadi.com/flared-kameez-eet235139-1001788572.html
EEB23592,Tapered Shalwar,Dyed | Dobby,1990,In Stock,OFF-WHITE,images\EEB23592,https://pk.khaadi.com/tapered-shalwar-eeb23592-1001788558.html
EET235130,A Line Kameez,Printed | Dobby,3490,In Stock,OFF-WHITE,images\EET235130,https://pk.khaadi.com/a-line-kameez-eet235130-1001791358.html
EET235132,Contemporary Kameez,Printed | Dobby,3490,In Stock,PINK,images\EET235132,https://pk.khaadi.com/contemporary-kameez-eet235132-1001789986.html
EET235133,Contemporary Kameez,Dyed Embroidered | Dobby,4190,In Stock,PINK,images\EET235133,https://pk.khaadi.com/contemporary-kameez-eet235133-1001789251.html
EST23210,Classic Kameez,Dyed Embroidered | Organza,7490,In Stock,BLACK,images\EST23210,https://pk.khaadi.com/classic-kameez-est23210-1001772579.html
EST23215T,Classic Kameez,Printed | Viscose Oak Silk,6490,In Stock,BLUE,images\EST23215T,https://pk.khaadi.com/classic-kameez-est23215t-1001778513.html
EST23212,Classic Kameez,Printed Embroidered | Viscose Oak Silk,7490,In Stock,BLUE,images\EST23212,https://pk.khaadi.com/classic-kameez-est23212-1001786940.html
EST23201,Contemporary Kameez,Dyed Embroidered | Bamber Chiffon,10990,In Stock,OFF-WHITE,images\EST23201,https://pk.khaadi.com/contemporary-kameez-est23201-1001784587.html
EST23205,Contemporary Kameez,Dyed Embroidered | Viscose Oak Silk,7990,In Stock,BLACK,images\EST23205,https://pk.khaadi.com/contemporary-kameez-est23205-1001778379.html
EST23206,Drop Shoulder,Dyed Embroidered | Viscose Oak Silk,6990,In Stock,BEIGE,images\EST23206,https://pk.khaadi.com/drop-shoulder-est23206-1001774905.html
EST23213,Classic Kameez,Printed Embroidered | Viscose Oak Silk,6990,In Stock,CORAL,images\EST23213,https://pk.khaadi.com/classic-kameez-est23213-1001788676.html
EST23211,Classic Kurta,Printed Embroidered | Viscose Oak Silk,5990,In Stock,WHITE,images\EST23211,https://pk.khaadi.com/classic-kurta-est23211-1001774903.html
EST23208,Classic Kurta,Printed | Organza,4990,In Stock,BLUE,images\EST23208,https://pk.khaadi.com/classic-kurta-est23208-1001789299.html
EST23202,Classic Kameez,Printed Embroidered | Bamber Chiffon,8990,In Stock,GREEN,images\EST23202,https://pk.khaadi.com/classic-kameez-est23202-1001789304.html
EST23215,Classic Kameez,Printed | Viscose Oak Silk,6490,In Stock,BLUE,images\EST23215,https://pk.khaadi.com/classic-kameez-est23215-1001778447.html
EST23203,Drop Shoulder,Dyed Embroidered | Bamber Chiffon,9990,In Stock,BLUE,images\EST23203,https://pk.khaadi.com/drop-shoulder-est23203-1001780872.html
EET23395,Classic Kurta,Printed Embroidered | Lawn,3690,In Stock,BLACK,images\EET23395,https://pk.khaadi.com/classic-kurta-eet23395-1001785665.html
EET23392,Flared Kameez,Printed Embroidered | Lawn,3690,In Stock,BLUE,images\EET23392,https://pk.khaadi.com/flared-kameez-eet23392-1001785660.html
EET23394,Classic Kurta,Printed | Lawn,3490,In Stock,OFF-WHITE,images\EET23394,https://pk.khaadi.com/classic-kurta-eet23394-1001785670.html
EET23392B,Tulip Shalwar,Printed | Lawn,2190,In Stock,BLUE,images\EET23392B,https://pk.khaadi.com/tulip-shalwar-eet23392b-1001785644.html
EET23391B,Tulip Shalwar,Printed | Lawn,2190,In Stock,BEIGE,images\EET23391B,https://pk.khaadi.com/tulip-shalwar-eet23391b-1001785639.html
EET23391,Drop Shoulder,Printed | Lawn,3490,In Stock,BEIGE,images\EET23391,https://pk.khaadi.com/drop-shoulder-eet23391-1001785656.html
EET23390,Contemporary Kameez,Printed Embroidered | Lawn,3690,In Stock,WHITE,images\EET23390,https://pk.khaadi.com/contemporary-kameez-eet23390-1001785651.html
EET23393,Classic Kurta,Printed | Lawn,3490,In Stock,BLUE,images\EET23393,https://pk.khaadi.com/classic-kurta-eet23393-1001786711.html
EET23395B,Narrow Culottes,Printed Embroidered | Lawn,2190,In Stock,BLACK,images\EET23395B,https://pk.khaadi.com/narrow-culottes-eet23395b-1001785629.html
EET23394B,Narrow Culottes,Printed | Lawn,1990,In Stock,OFF-WHITE,images\EET23394B,https://pk.khaadi.com/narrow-culottes-eet23394b-1001785634.html
EET23390B,Straight Pants,Printed | Lawn,1990,In Stock,WHITE,images\EET23390B,https://pk.khaadi.com/straight-pants-eet23390b-1001785624.html
EET23393B,Narrow Culottes,Printed | Lawn,1990,In Stock,BLUE,images\EET23393B,https://pk.khaadi.com/narrow-culottes-eet23393b-1001786554.html
EET23310T,Classic Kurta,Dyed Embroidered | Cotton Cottel,5990,In Stock,MUSTARD,images\EET23310T,https://pk.khaadi.com/classic-kurta-eet23310t-1001784571.html
EET23201,Raglan,Yarn Dyed | Cotton Polyester Broshia Jacquard,3990,In Stock,BLACK,images\EET23201,https://pk.khaadi.com/raglan-eet23201-1001784110.html
EET23451,Classic Kameez,Yarn Dyed Embroidered | Mesuri,3690,In Stock,TEAL,images\EET23451,https://pk.khaadi.com/classic-kameez-eet23451-1001784124.html
EET23215,Classic Kurta,Yarn Dyed | Yarn Dyed Stripes,3490,In Stock,PINK,images\EET23215,https://pk.khaadi.com/classic-kurta-eet23215-1001775929.html
EET23207TT,Classic Kameez,Printed | Cambric,2990,In Stock,BLUE,images\EET23207TT,https://pk.khaadi.com/classic-kameez-eet23207tt-1001776270.html
EET23205,Drop Shoulder,Printed | Cambric,2690,In Stock,TEAL,images\EET23205,https://pk.khaadi.com/drop-shoulder-eet23205-1001774801.html
EET23212,Classic Kurta,Dyed | Cambric,3190,In Stock,RED,images\EET23212,https://pk.khaadi.com/classic-kurta-eet23212-1001777314.html
EET23202,Classic Kurta,Yarn Dyed | Cotton Polyester Broshia Jacquard,2990,In Stock,GREEN,images\EET23202,https://pk.khaadi.com/classic-kurta-eet23202-1001775914.html
EET23206,Classic Kameez,Printed | Cambric,2490,In Stock,MULTI,images\EET23206,https://pk.khaadi.com/classic-kameez-eet23206-1001775924.html
EET23213,Classic Kurta,Yarn Dyed Embroidered | Yarn Dyed Stripes,3490,In Stock,ORANGE,images\EET23213,https://pk.khaadi.com/classic-kurta-eet23213-1001774804.html
EET23203,Classic Kurta,Yarn Dyed | Cotton Polyester Broshia Jacquard,3190,In Stock,OFF-WHITE,images\EET23203,https://pk.khaadi.com/classic-kurta-eet23203-1001779868.html
EET23215T,Classic Kameez,Yarn Dyed | Yarn Dyed Stripes,2990,In Stock,MULTI,images\EET23215T,https://pk.khaadi.com/classic-kameez-eet23215t-1001775934.html
C2T23177BP,Culotte Pants,Block Printed | Dull Raw Silk,3190,In Stock,RED,images\C2T23177BP,https://pk.khaadi.com/culotte-pants-c2t23177bp-1001771781.html
EET23531,Drop Shoulder,Printed Embroidered | Crosshatch,3690,In Stock,RUST,images\EET23531,https://pk.khaadi.com/drop-shoulder-eet23531-1001791366.html
EST23428,Classic Kameez,Printed Embroidered | Dull Raw Silk,4990,In Stock,BLUE,images\EST23428,https://pk.khaadi.com/classic-kameez-est23428-1001789313.html
EST23425,Classic Kameez,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,4490,In Stock,RED,images\EST23425,https://pk.khaadi.com/classic-kameez-est23425-1001792314.html
EET23533,Contemporary Kurta,Dyed Embroidered | Khaddar,3990,In Stock,BEIGE,images\EET23533,https://pk.khaadi.com/contemporary-kurta-eet23533-1001789937.html
EET23513,Drop Shoulder,Printed Embroidered | Khaddar,3190,In Stock,OFF-WHITE,images\EET23513,https://pk.khaadi.com/drop-shoulder-eet23513-1001791351.html
EET23529,Classic Kurta,Printed Embroidered | Crosshatch,3190,In Stock,RUST,images\EET23529,https://pk.khaadi.com/classic-kurta-eet23529-1001789996.html
EEB23512,Flared Kameez,Dyed | Crosshatch,4990,In Stock,BLACK,images\EEB23512,https://pk.khaadi.com/flared-kameez-eeb23512-1001793312.html
EET24148,Classic Kurta,Printed | Cambric,2490,In Stock,MULTI,images\EET24148,https://pk.khaadi.com/classic-kurta-eet24148-1001790570.html
ECT22457,Classic Kameez,Dyed | Cotton Satin Jacquard,3490,In Stock,MULTI,images\ECT22457,https://pk.khaadi.com/classic-kameez-ect22457-1001743749.html
EET23210,Contemporary Kurta,Dyed | Cambric,3690,In Stock,BLUE,images\EET23210,https://pk.khaadi.com/contemporary-kurta-eet23210-1001779880.html
EET23214,Contemporary Kameez,Yarn Dyed | Yarn Dyed Stripes,3990,In Stock,BLUE,images\EET23214,https://pk.khaadi.com/contemporary-kameez-eet23214-1001778334.html
EET23211,Raglan,Dyed | Cambric,3690,In Stock,BLUE,images\EET23211,https://pk.khaadi.com/raglan-eet23211-1001777306.html
EET23203T,Contemporary Kameez,Yarn Dyed | Cotton Polyester Broshia Jacquard,3190,In Stock,OFF-WHITE,images\EET23203T,https://pk.khaadi.com/contemporary-kameez-eet23203t-1001778527.html
EET23313,Contemporary Kameez,Dyed | Cotton Cottel,4190,In Stock,RED,images\EET23313,https://pk.khaadi.com/contemporary-kameez-eet23313-1001780813.html
EES23510,Shawl,Yarn Dyed Embroidered | Rashmina Acrylic,3190,In Stock,RUST,images\EES23510,https://pk.khaadi.com/shawl-ees23510-1001786612.html
EES24205,Dupatta,Printed | Lawn,1990,In Stock,MULTI,images\EES24205,https://pk.khaadi.com/dupatta-ees24205-1001790533.html
ESS23410,Dupatta,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,3990,In Stock,GREEN,images\ESS23410,https://pk.khaadi.com/dupatta-ess23410-1001791828.html
EES23515,Dupatta,Printed Embroidered | Light Khaddar,2490,In Stock,RUST,images\EES23515,https://pk.khaadi.com/dupatta-ees23515-1001793304.html
EES24120,Dupatta,Dyed | Lawn,1990,In Stock,MULTI,images\EES24120,https://pk.khaadi.com/dupatta-ees24120-1001790531.html
EES23517,Dupatta,Printed | Light Khaddar,1990,In Stock,BLACK,images\EES23517,https://pk.khaadi.com/dupatta-ees23517-1001792301.html
EES23509,Stole,Yarn Dyed Embroidered | Rashmina Acrylic,1990,In Stock,GREEN,images\EES23509,https://pk.khaadi.com/stole-ees23509-1001786622.html
EES23513,Dupatta,Printed | Light Khaddar,1990,In Stock,BEIGE,images\EES23513,https://pk.khaadi.com/dupatta-ees23513-1001792302.html
EES24121,Dupatta,Dyed | Lawn,1990,In Stock,MULTI,images\EES24121,https://pk.khaadi.com/dupatta-ees24121-1001790532.html
ESS23416,Dupatta,Yarn Dyed Printed | Polyester Net,3190,In Stock,RED,images\ESS23416,https://pk.khaadi.com/dupatta-ess23416-1001792313.html
ESS23415,Dupatta,Yarn Dyed Printed | Polyester Net,2990,In Stock,MULTI,images\ESS23415,https://pk.khaadi.com/dupatta-ess23415-1001786862.html
ESS23411,Dupatta,Dyed Embroidered | Viscose Polyester Net,3990,In Stock,PURPLE,images\ESS23411,https://pk.khaadi.com/dupatta-ess23411-1001786867.html
EEB24134,Straight Pants,Printed | Cambric,1490,In Stock,MULTI,images\EEB24134,https://pk.khaadi.com/straight-pants-eeb24134-1001790421.html
EEB24135,Straight Pants,Printed | Cambric,1490,In Stock,MULTI,images\EEB24135,https://pk.khaadi.com/straight-pants-eeb24135-1001790426.html
EEB24140,Narrow Culottes,Printed | Cambric,1490,In Stock,MULTI,images\EEB24140,https://pk.khaadi.com/narrow-culottes-eeb24140-1001790446.html
EEB24137,Narrow Culottes,Printed | Cambric,1490,In Stock,MULTI,images\EEB24137,https://pk.khaadi.com/narrow-culottes-eeb24137-1001790431.html
EEB24132,Classic Shalwar,Printed | Cambric,1490,In Stock,MULTI,images\EEB24132,https://pk.khaadi.com/classic-shalwar-eeb24132-1001790411.html
EEB24139,Classic Shalwar,Printed | Cambric,1490,In Stock,MULTI,images\EEB24139,https://pk.khaadi.com/classic-shalwar-eeb24139-1001790441.html
EET23532B,Narrow Culottes,Dyed Embroidered | Crosshatch,2190,In Stock,BLACK,images\EET23532B,https://pk.khaadi.com/narrow-culottes-eet23532b-1001793250.html
EEB24131,Classic Shalwar,Printed | Cambric,1490,In Stock,MULTI,images\EEB24131,https://pk.khaadi.com/classic-shalwar-eeb24131-1001790406.html
EET23531B,Straight Pants,Dyed | Crosshatch,1690,In Stock,RUST,images\EET23531B,https://pk.khaadi.com/straight-pants-eet23531b-1001791283.html
EEB23510,Narrow Culottes,Dyed | Crosshatch,1690,In Stock,GREEN,images\EEB23510,https://pk.khaadi.com/narrow-culottes-eeb23510-1001791717.html
ESB23416,Narrow Culottes,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,2490,In Stock,GREEN,images\ESB23416,https://pk.khaadi.com/narrow-culottes-esb23416-1001790001.html
EEB24136,Narrow Culottes,Printed | Cambric,1490,In Stock,MULTI,images\EEB24136,https://pk.khaadi.com/narrow-culottes-eeb24136-1001790368.html
EEB23511,Classic Shalwar,Dyed | Crosshatch,1690,In Stock,RED,images\EEB23511,https://pk.khaadi.com/classic-shalwar-eeb23511-1001791317.html
ESB23414,Tapered Shalwar,Dyed Embroidered | Dull Raw Silk,3690,In Stock,PURPLE,images\ESB23414,https://pk.khaadi.com/tapered-shalwar-esb23414-1001790026.html
ESB23411,Tapered Shalwar,Dyed | Dull Raw Silk,2690,In Stock,BLUE,images\ESB23411,https://pk.khaadi.com/tapered-shalwar-esb23411-1001788648.html
ESB23412,Tapered Shalwar,Dyed Embroidered | Dull Raw Silk,2690,In Stock,BROWN,images\ESB23412,https://pk.khaadi.com/tapered-shalwar-esb23412-1001788653.html
EKT231026B,Classic Shalwar,Yarn Dyed Embroidered | Raw Silk,5990,In Stock,OFF-WHITE,images\EKT231026B,https://pk.khaadi.com/classic-shalwar-ekt231026b-1001788485.html
EEB24121,Tapered Shalwar,Printed | Cambric,1490,In Stock,MULTI,images\EEB24121,https://pk.khaadi.com/tapered-shalwar-eeb24121-1001790451.html
EEB24126,Classic Shalwar,Printed | Cambric,1490,In Stock,MULTI,images\EEB24126,https://pk.khaadi.com/classic-shalwar-eeb24126-1001790359.html
ESB23208,Cuff Shalwar,Printed Embroidered | Viscose Oak Silk,4990,In Stock,BLUE,images\ESB23208,https://pk.khaadi.com/cuff-shalwar-esb23208-1001786855.html
ESS23412,Dupatta,Dyed Embroidered | Viscose Polyester Net,3990,In Stock,PINK,images\ESS23412,https://pk.khaadi.com/dupatta-ess23412-1001786866.html
ESS23409,Dupatta,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,3690,In Stock,GREEN,images\ESS23409,https://pk.khaadi.com/dupatta-ess23409-1001790031.html
EES23518,Shawl,Yarn Dyed | Rashmina Acrylic,2190,In Stock,NAVY,images\EES23518,https://pk.khaadi.com/shawl-ees23518-1001786613.html
ESS23266,Stole,Printed | Viscose Oak Silk,3490,In Stock,BEIGE,images\ESS23266,https://pk.khaadi.com/stole-ess23266-1001778629.html
ESS23265,Stole,Yarn Dyed Embroidered | Cotton Net,4190,In Stock,OLIVE,images\ESS23265,https://pk.khaadi.com/stole-ess23265-1001775982.html
ESS23263,Stole,Yarn Dyed Embroidered | Cotton Net,2990,In Stock,GREEN,images\ESS23263,https://pk.khaadi.com/stole-ess23263-1001780105.html
ESS23264,Stole,Yarn Dyed Embroidered | Cotton Net,3690,In Stock,BLACK,images\ESS23264,https://pk.khaadi.com/stole-ess23264-1001772545.html
EES23288,Stole,Printed | Lawn,1690,In Stock,PINK,images\EES23288,https://pk.khaadi.com/stole-ees23288-1001776413.html
ESS23245,Stole,Dyed Embroidered | Waffle Jacquard,4190,In Stock,MUSTARD,images\ESS23245,https://pk.khaadi.com/stole-ess23245-1001778630.html
EES23146,Stole,Printed | Cotton Square,1690,In Stock,MULTI,images\EES23146,https://pk.khaadi.com/stole-ees23146-1001754919.html
ESS23131,Stole,Dyed Embroidered | Viscose Polyester Net,3690,In Stock,PURPLE,images\ESS23131,https://pk.khaadi.com/stole-ess23131-1001755086.html
ESS23132,Stole,Dyed Embroidered | Viscose Polyester Net,3990,In Stock,GREEN,images\ESS23132,https://pk.khaadi.com/stole-ess23132-1001758553.html
WCKT23226,V Neck Blouse,Dyed | Flat Back Variegated Rib,2990,In Stock,BLACK,images\WCKT23226,https://pk.khaadi.com/v-neck-blouse-wckt23226-1001775840.html
WCKT23230,Drop Shoulder T-shirt,Printed | Cotton Jersey,1990,In Stock,PINK,images\WCKT23230,https://pk.khaadi.com/drop-shoulder-t-shirt-wckt23230-1001775852.html
WCKT23233,Round Neck T-shirt,Dyed Embroidered | Cotton Jersey,1790,In Stock,BLACK,images\WCKT23233,https://pk.khaadi.com/round-neck-t-shirt-wckt23233-1001775860.html
WCKT23225T,Sleeveless T-shirt,Dyed | Flat Back Variegated Rib,2190,In Stock,GREEN,images\WCKT23225T,https://pk.khaadi.com/sleeveless-t-shirt-wckt23225t-1001775836.html
WCKT23221,Round Neck T-shirt,Printed | Cotton Jersey,1990,In Stock,YELLOW,images\WCKT23221,https://pk.khaadi.com/round-neck-t-shirt-wckt23221-1001775828.html
WCKT23225,V Neck Blouse,Dyed | Flat Back Variegated Rib,2990,In Stock,GREEN,images\WCKT23225,https://pk.khaadi.com/v-neck-blouse-wckt23225-1001775832.html
WCKT23228,Drop Shoulder T-shirt,Printed | Cotton Jersey,2190,In Stock,WHITE,images\WCKT23228,https://pk.khaadi.com/drop-shoulder-t-shirt-wckt23228-1001775844.html
WCKT23229,A Line Dress,Dyed | Flat Back Variegated Rib,3190,In Stock,BLACK,images\WCKT23229,https://pk.khaadi.com/a-line-dress-wckt23229-1001775848.html
WCKD23210,Belted A Line Dress,Dyed | Flat Back Variegated Rib,3990,In Stock,GREY,images\WCKD23210,https://pk.khaadi.com/belted-a-line-dress-wckd23210-1001775824.html
